level_0,level_1,1,2,3,4
"(0, 11)","(3, 11)",-63.59061689222882,-62.40330013851869,-65.3696196115811,-63.517424502358296
"(3, 11)","(4, 11)",-61.17022609578477,-59.27925615986116,-59.903528071109555,-753.75
"(2, 11)","(4, 11)",-59.15626035824785,-60.71053105168552,-59.319433149739226,-503.0
"(1, 11)","(4, 11)",-58.844203128394085,-59.24365818011503,-59.81957489796118,-58.40961503084405
"(0, 11)","(4, 11)",-57.17847215194446,-57.541562452307474,-58.90398858865103,-56.18614629402713
"(3, 10)","(4, 11)",-57.99888793264844,-58.220746139328604,-57.790880150927066,-57.63581365791383
"(2, 10)","(4, 11)",-57.47135867615124,-58.15551978346958,-755.25,-58.30737952320982
"(1, 10)","(4, 11)",-57.85748196443562,-57.11138951029902,-756.0,-59.38999216850659
"(0, 10)","(4, 11)",-57.944824945337686,-57.93642290799781,-504.5,-57.13679656596757
"(4, 10)","(4, 11)",-58.760646025395616,-57.298116181466845,-502.5,-501.5
"(3, 9)","(4, 11)",-503.5,-502.5,-54.01008216461064,-57.22136773055874
"(2, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 6)","(1, 8)",-73.02924276887362,-73.33480430134216,-72.85499709263641,-85.32173640640399
"(5, 5)","(1, 8)",-69.12328633190408,-70.5766746279045,-68.745488131117,-70.7499936446679
"(4, 5)","(1, 8)",-65.07864622293512,-66.81100238728159,-69.08116461544826,-66.29116846535487
"(3, 5)","(1, 8)",-56.64839310947253,-61.71697248750436,-62.35941365394932,-759.75
"(2, 5)","(1, 8)",-55.54256749781713,-56.87582456398357,-51.940363368707494,-506.0
"(1, 5)","(1, 8)",-51.73139361169768,-50.963316255274705,-54.073336424147826,-758.25
"(0, 5)","(1, 8)",-51.09904335193205,-48.08226926617342,-51.06746302746456,-506.0
"(5, 4)","(1, 8)",-65.41548764155357,-66.82182592175731,-509.0,-69.86872206850018
"(4, 4)","(1, 8)",-63.8980177819746,-67.70821988726097,-508.5,-61.78274306586219
"(3, 4)","(1, 8)",-59.87875730045647,-62.10864840883025,-508.0,-56.96010126267414
"(2, 4)","(1, 8)",-52.80561668804363,-54.438603107242216,-507.5,-57.08274964516775
"(1, 4)","(1, 8)",-47.79693842698059,-54.459982580212035,-49.66515110953989,-49.167991757090604
"(0, 4)","(1, 8)",-48.27109446672198,-44.07019517553047,-47.46139478528906,-48.271799420696084
"(5, 3)","(1, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 7)",-84.60650544491241,-507.0,-88.62231471293376,-89.0184285244604
"(0, 12)","(4, 7)",-85.83267229849115,-91.16073100814097,-86.0134102308944,-86.85498442219253
"(1, 3)","(3, 8)",-86.64253553515162,-506.5,-81.44648064133402,-83.54792604488594
"(0, 3)","(3, 8)",-80.46813027983545,-85.60355396088133,-85.56672474766769,-87.4435634534799
"(0, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 8)","(3, 10)",-72.84839348223633,-73.51517848107143,-70.69853104680902,-504.0
"(5, 7)","(3, 10)",-70.75839821247396,-67.76988058459509,-69.18824325620544,-66.81252969712486
"(4, 6)","(3, 10)",-504.5,-68.48185736344873,-67.64952306724552,-66.94175043127376
"(5, 13)","(4, 4)",-97.4408445428648,-88.22084328488063,-509.5,-88.22084328488063
"(0, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 8)",-78.56600175748375,-82.31974753449649,-78.40136128784894,-78.7228599133147
"(2, 10)","(1, 8)",-76.35383759386661,-79.0983343156006,-505.5,-74.67257763574402
"(1, 10)","(1, 8)",-72.98107464584156,-76.65872950987682,-505.0,-72.56951325201307
"(0, 10)","(1, 8)",-75.70236854423527,-71.9694570716424,-505.5,-75.49080569361055
"(4, 10)","(1, 8)",-79.8181163272829,-85.21122352785324,-506.5,-82.435749779279
"(3, 11)","(1, 8)",-78.25395514900289,-78.52121269664002,-75.71649901872914,-761.25
"(2, 11)","(1, 8)",-73.36114652452201,-73.61936178326192,-74.1880151981278,-507.0
"(1, 11)","(1, 8)",-69.46247899260135,-71.12747286498687,-74.3680503009057,-74.28142590606288
"(0, 11)","(1, 8)",-74.13670871446345,-75.48778341390786,-72.59872810685698,-74.3331715601081
"(4, 11)","(1, 8)",-80.8531239103943,-80.40562645317036,-77.51805770195648,-508.0
"(4, 11)","(3, 11)",-56.63092161562113,-66.32609192731947,-66.44975794254562,-1002.0703125
"(3, 11)","(2, 11)",-51.14234506628398,-62.618328111385836,-61.93300859993205,-991.265625
"(2, 11)","(1, 11)",-50.67941648415055,-56.11025102017655,-44.588227339680785,-1004.0625
"(3, 11)","(1, 11)",-50.139372804916825,-53.282860804989795,-51.374262157446445,-504.5
"(2, 10)","(1, 11)",-36.957805393616965,-51.14106445738788,-977.46875,-50.76911767988275
"(1, 10)","(1, 11)",-39.63319975720043,-43.823804792974045,-1004.0625,-30.260409488501992
"(0, 10)","(1, 11)",-35.28833731395225,-33.98092200204615,-504.5,-33.61759824260186
"(3, 10)","(1, 11)",-44.3369012902597,-47.84159689042559,-46.39965952034247,-49.671490786296296
"(2, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(3, 8)","(3, 11)",-70.07263324780801,-68.6989053873933,-67.3690615790591,-68.17664135297119
"(2, 8)","(3, 11)",-68.99398617163384,-67.70260562402028,-69.71276444877608,-503.5
"(1, 8)","(3, 11)",-67.8789853595034,-70.03179155570022,-72.09924305549121,-504.0
"(0, 8)","(3, 11)",-67.76988058459509,-70.32064082275821,-67.63267860494545,-504.5
"(4, 8)","(3, 11)",-68.3252229903706,-66.31013246241126,-64.76864604244781,-503.5
"(3, 7)","(3, 11)",-70.42144616587859,-67.84173978147746,-504.5,-67.04853904548007
"(2, 7)","(3, 11)",-69.54116114823292,-70.50109432555344,-505.0,-67.88981740045712
"(1, 7)","(3, 11)",-70.39663579436602,-70.31189818653948,-505.5,-71.10212422370091
"(0, 7)","(3, 11)",-67.63069365011148,-70.57399020041171,-506.0,-67.52389107792892
"(4, 7)","(3, 11)",-66.68337285447937,-62.944600759703725,-63.279401916475194,-65.79083938509034
"(3, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(5, 10)","(1, 8)",-84.66243875189265,-80.46813027983545,-507.0,-85.03656257836006
"(4, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 8)",-88.50907264122958,-506.0,-86.45007978728333,-84.03811555188473
"(0, 12)","(2, 8)",-81.72807031987386,-85.60857425737487,-82.54125081082891,-87.60061009366274
"(2, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 13)","(2, 5)",-104.66241112494984,-102.09684334537624,-509.5,-107.29084037311395
"(2, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(5, 2)","(3, 7)",-79.50013953457878,-80.46813027983545,-80.65524904229218,-507.0
"(5, 1)","(3, 7)",-82.39892679432049,-78.22379125476498,-82.59586748258235,-78.08619475455657
"(5, 0)","(3, 7)",-78.20623978013451,-81.41147479740718,-83.11277820818778,-83.98374398509377
"(0, 8)","(1, 8)",-79.99233907064374,-84.69602659573917,-82.99354626659465,-505.5
"(1, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(1, 4)",-101.45396977761271,-100.8446262522707,-95.5116863590761,-101.45396977761271
"(1, 13)","(1, 4)",-100.2321654385668,-103.91512647223374,-106.55922228712582,-97.04292761336868
"(2, 13)","(1, 4)",-98.20655613151851,-107.07114604527517,-511.0,-101.45396977761271
"(1, 12)","(3, 7)",-84.04070389458002,-507.0,-82.09750597911938,-81.56319990282542
"(0, 12)","(3, 7)",-85.83267229849115,-83.72091876810165,-87.4041296088275,-80.90201040674026
"(0, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 13)","(4, 6)",-101.92629835445824,-107.41136911240439,-107.47015032172676,-101.92629835445824
"(1, 13)","(4, 6)",-107.51353183678704,-108.06573758427734,-112.93357282454812,-105.07894755412353
"(2, 13)","(4, 6)",-112.48774758659192,-107.75887384695963,-508.0,-107.24502210433329
"(3, 13)","(4, 6)",-113.45121377724445,-110.00216696440155,-761.25,-108.43180893535214
"(0, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 11)","(3, 11)",-61.06432674098157,-62.647805559673,-65.04117466743601,-503.5
"(5, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 7)",-75.0651158960919,-72.14942535441865,-79.56599887723198,-73.59745692753211
"(2, 10)","(1, 7)",-72.31092102294214,-72.7331130947771,-506.5,-71.5231451991606
"(1, 10)","(1, 7)",-65.96713853741927,-69.18619787424576,-506.0,-69.42184229021466
"(0, 10)","(1, 7)",-68.44581734791936,-63.106711632381995,-506.5,-69.2681066984754
"(4, 10)","(1, 7)",-67.95702858353177,-74.81870553962736,-507.5,-70.72002497079171
"(3, 11)","(1, 7)",-74.24034416856439,-72.82973181007587,-74.93493969076434,-508.5
"(2, 11)","(1, 7)",-70.53142006294303,-74.22382260753048,-73.26863307023909,-508.0
"(1, 11)","(1, 7)",-67.71293075962161,-70.95104799398409,-68.45160173826093,-68.12274023651554
"(0, 11)","(1, 7)",-66.16563246366046,-70.47889472514157,-67.79597316900976,-66.26569100562385
"(4, 11)","(1, 7)",-76.4490044611546,-70.12676113444799,-73.04706041450248,-509.0
"(4, 13)","(3, 5)",-109.74032930999874,-117.05313261361071,-509.0,-110.91666686268596
"(0, 9)","(1, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(2, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(4, 5)",-92.63188544912467,-90.67768199600738,-94.50455238288072,-92.63188544912467
"(1, 13)","(4, 5)",-95.21946982976877,-88.91112637364881,-93.66217785966256,-88.22084328488063
"(2, 13)","(4, 5)",-93.70181590366435,-87.24531486253515,-509.0,-92.89075211503341
"(3, 13)","(4, 5)",-91.58026914131383,-82.3563250224091,-508.5,-88.00176516161059
"(3, 3)","(1, 8)",0.0,0.0,0.0,0.0
"(4, 13)","(1, 3)",-96.83835881996245,-97.21116148813147,-513.0,-93.09425361439239
"(1, 3)","(2, 7)",-72.04876893734262,-506.5,-72.72095442917463,-72.86701923466065
"(0, 3)","(2, 7)",-73.33480430134216,-75.95984179599924,-71.42747329322046,-72.85807694807795
"(4, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(4, 7)",-91.19721431714683,-92.6651548030201,-87.88866131794364,-96.04850811149072
"(1, 13)","(4, 7)",-91.11263093703491,-90.05042901058016,-85.9382349388762,-85.83267229849115
"(2, 13)","(4, 7)",-88.57822099615522,-88.48364486696086,-507.0,-87.56578962843628
"(3, 13)","(4, 7)",-86.37993315700196,-88.21805264583007,-759.75,-88.3194299682745
"(1, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 13)","(4, 5)",-85.71117153624263,-79.72206710793552,-508.0,-83.11277820818778
"(5, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(0, 2)","(3, 8)",-85.83267229849115,-82.64784233132917,-87.86640361919514,-82.60307730230637
"(1, 2)","(3, 8)",-81.07137247994561,-75.47684723942109,-81.2712019834675,-78.30673471025537
"(0, 1)","(3, 8)",-83.11277820818778,-80.87325926666476,-85.74914561038051,-85.31042173918453
"(1, 1)","(3, 8)",-82.54572935593279,-76.48085952740945,-82.81286548499351,-77.15810262290654
"(0, 0)","(3, 8)",-79.39875895639256,-83.08477482834171,-79.39875895639256,-81.42771263915623
"(1, 0)","(3, 8)",-79.89684006215515,-82.39251397943084,-83.11277820818778,-81.92629318655091
"(5, 6)","(3, 10)",-69.16436950600081,-64.2149123941866,-66.17648049997956,-66.59262351873033
"(5, 5)","(3, 10)",-65.39916787502982,-64.37450422386837,-63.601883533152126,-64.67396432661272
"(4, 5)","(3, 10)",-63.21207868198128,-63.388677559922456,-63.12359284265426,-65.47962210469227
"(3, 5)","(3, 10)",-62.059925477521354,-63.61143501106006,-59.129875701112994,-504.5
"(2, 5)","(3, 10)",-57.01364078154677,-61.35583441785647,-59.822383742876056,-505.0
"(1, 5)","(3, 10)",-54.828644571630505,-57.86134062452992,-52.340536077190066,-505.5
"(0, 5)","(3, 10)",-51.09904335193205,-53.13333946532315,-52.90254276248803,-506.0
"(5, 4)","(3, 10)",-63.77709753536203,-63.55683039449654,-507.0,-63.1624121335985
"(4, 4)","(3, 10)",-62.07643438749445,-62.68736432699239,-506.5,-59.022492470785636
"(3, 4)","(3, 10)",-59.93816628971044,-57.67327873525484,-759.0,-61.23813549672374
"(2, 4)","(3, 10)",-56.75640469804285,-60.50015237459465,-506.5,-53.80962368454345
"(1, 4)","(3, 10)",-53.69635768982771,-52.88400409772993,-50.23786930526097,-52.114803559567584
"(0, 4)","(3, 10)",-48.27109446672198,-50.97552144398047,-48.28129869935156,-50.509155856434305
"(5, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 7)",-88.33516826553102,-85.83267229849115,-87.58346655286509,-508.5
"(2, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 5)",-107.68561182770335,-97.31304380790971,-510.0,-92.63188544912467
"(4, 11)","(2, 11)",-56.595593934376865,-57.86618451147321,-58.883968168680894,-504.0
"(3, 10)","(2, 11)",-57.34491125490774,-58.92109656209167,-56.18139370945586,-56.097187256556495
"(2, 10)","(2, 11)",-57.40722281764741,-56.867178545773,-755.25,-502.5
"(1, 10)","(2, 11)",-57.55932888660528,-56.56281935029335,-504.0,-55.362561423124674
"(0, 10)","(2, 11)",-57.944824945337686,-58.62755251546537,-504.5,-56.38087204898568
"(4, 10)","(2, 11)",-57.621349364218666,-57.88582466709507,-504.5,-59.65096539226617
"(3, 9)","(2, 11)",-503.5,-504.5,-55.27544059514453,-53.00230352535078
"(2, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(3, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 8)","(3, 11)",-65.65111073883634,-65.1879280635049,-64.54806385058953,-504.0
"(5, 7)","(3, 11)",-63.26985670819345,-63.08530712019606,-65.15269008078579,-62.63182867775447
"(4, 6)","(3, 11)",-504.5,-60.51738888334718,-61.53296965713745,-62.19614078091804
"(5, 13)","(3, 5)",-110.22760084294544,-107.29084037311395,-509.5,-107.29084037311395
"(1, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(3, 13)","(1, 4)",-105.52864489799776,-92.92507498185014,-511.5,-94.3366954189515
"(5, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 11)",-64.53028227996879,-503.0,-63.710960938298896,-62.73811758793304
"(0, 12)","(3, 11)",-61.655100820611,-63.92847740390354,-62.54204336449567,-64.63557655904974
"(4, 13)","(4, 6)",-114.83808936581606,-115.89259262110065,-507.0,-115.6033140386456
"(3, 12)","(1, 8)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 4)",-117.8590951549819,-117.48437522063868,-511.0,-112.44669992872466
"(5, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 6)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 3)","(2, 8)",-64.44985593680317,-506.5,-63.29977356580016,-69.03569259676718
"(0, 3)","(2, 8)",-58.72026744077901,-65.19325128100942,-58.94923721085482,-60.3014585469803
"(2, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 10)","(1, 7)",-69.26620745724023,-66.82182592175731,-508.0,-74.41870863491859
"(2, 2)","(3, 8)",-76.53312914995462,-74.39325135716987,-74.60595938477684,-506.5
"(2, 1)","(3, 8)",-73.75355455673312,-77.03835554197477,-77.05055312328834,-73.39992357736628
"(2, 0)","(3, 8)",-79.39288289236319,-76.30150916364684,-75.41474291553045,-75.02088626569679
"(3, 2)","(3, 8)",-73.84874496949223,-70.35140697338603,-74.85763212007787,-506.0
"(3, 1)","(3, 8)",-76.25992602526838,-72.64141042260876,-72.76676427118996,-77.11325882293754
"(3, 0)","(3, 8)",-71.55813170629764,-73.86293232667168,-73.33480430134216,-75.16802211122501
"(4, 13)","(1, 2)",-101.37638706433745,-116.82692816407217,-514.0,-113.99017363123306
"(0, 13)","(2, 8)",-87.56578962843628,-86.8193355667808,-89.46605630481542,-86.93997234207625
"(1, 13)","(2, 8)",-90.18458954664695,-83.35954643637982,-85.88508707216748,-88.3194299682745
"(2, 13)","(2, 8)",-88.66380888647225,-85.03826035979316,-759.0,-88.1008447599736
"(3, 13)","(2, 8)",-87.81180563624916,-82.72834372973557,-506.5,-81.72807031987386
"(4, 13)","(1, 4)",-92.43281342919526,-82.36836735048672,-512.0,-86.19838297628925
"(3, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 3)","(1, 8)",0.0,0.0,0.0,0.0
"(4, 1)","(3, 8)",-69.73516134866682,-70.12101176835554,-68.55213439237862,-73.16686646728806
"(0, 2)","(2, 7)",-62.891130279300995,-67.02350601143135,-67.77211620376293,-72.70256382726204
"(1, 2)","(2, 7)",-69.37313600997267,-65.47532434473706,-68.11719795455659,-69.71274335135837
"(0, 1)","(2, 7)",-58.6149004238767,-65.32531920604094,-59.233404822694666,-64.61337533478769
"(1, 1)","(2, 7)",-60.56213703535332,-59.72278356560414,-64.92601477982208,-66.60674464594516
"(2, 1)","(2, 7)",-57.16220807509332,-54.191421808397656,-55.93504205774818,-58.23533157356941
"(1, 0)","(2, 7)",-62.50193284058451,-61.66183110353245,-66.82182592175731,-67.72310539691462
"(0, 0)","(2, 7)",-62.06283574292826,-64.63930184118948,-62.06283574292826,-59.92929190234469
"(2, 0)","(2, 7)",-63.596938870236144,-55.44901008848906,-55.166965104825124,-52.91662048421725
"(2, 2)","(2, 7)",-62.057965014032355,-60.889076642497955,-58.87356532054116,-506.5
"(3, 1)","(2, 7)",-57.87353111703335,-53.50403432241093,-58.6149004238767,-52.71436371747285
"(3, 0)","(2, 7)",-52.775989897862104,-58.653247192509376,-58.6149004238767,-52.22819276192656
"(3, 2)","(2, 7)",-57.86776227292602,-58.3365100875942,-57.445040037854795,-507.0
"(0, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(2, 12)","(1, 11)",0.0,0.0,0.0,0.0
"(4, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 8)",-87.44651425379145,-85.87975598529535,-507.0,-80.46813027983545
"(5, 10)","(4, 11)",-56.796890662950936,-54.44547210989554,-503.0,-55.04799299948742
"(4, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(4, 13)","(4, 7)",-86.73414255661706,-81.79893694969375,-506.0,-82.01089925625487
"(5, 13)","(4, 6)",-115.50967264078139,-115.88964989067537,-507.5,-115.88964989067537
"(0, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 11)",-57.5569359258977,-57.944824945337686,-60.06502097480141,-504.5
"(5, 10)","(2, 11)",-59.56286808769408,-56.77677640817646,-505.0,-58.89860228906879
"(4, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 13)","(1, 2)",-104.31561973358666,-103.4380595715471,-514.5,-103.4380595715471
"(0, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 7)",-84.34478554965338,-507.0,-86.63099077586472,-84.81087739209403
"(0, 12)","(2, 7)",-78.22379125476498,-83.30866215110287,-85.33981821313454,-83.86152404695488
"(5, 13)","(4, 5)",-80.98730909314057,-79.39875895639256,-508.5,-79.39875895639256
"(1, 13)","(3, 7)",-82.95865914603729,-74.85419239144107,-76.34202328073562,-78.22379125476498
"(0, 13)","(3, 7)",-80.49241957346035,-77.4336035416701,-85.34125123945924,-83.11277820818778
"(2, 13)","(3, 7)",-74.4250302418063,-71.23865943004748,-760.5,-73.33480430134216
"(3, 13)","(3, 7)",-71.61153501747718,-75.31745996550637,-506.5,-75.10358826117977
"(1, 9)","(1, 8)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(4, 13)","(3, 7)",-74.07561447320626,-79.23639558837866,-507.0,-73.33480430134216
"(4, 11)","(1, 11)",-52.929216460087225,-49.45533734037253,-52.305540474040185,-505.0
"(4, 10)","(1, 11)",-49.52089115725538,-48.58638119768004,-505.5,-49.23835952147408
"(3, 9)","(1, 11)",-504.5,-505.5,-40.00519016532082,-40.51215323842894
"(3, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 11)",-60.99289252613558,-63.5017313864643,-62.377439470970906,-60.99289252613558
"(1, 13)","(3, 11)",-62.2686392337069,-63.16283473756186,-63.74031213876734,-61.655100820611
"(2, 13)","(3, 11)",-64.11040009261797,-63.016265083221676,-503.0,-63.59061689222882
"(3, 13)","(3, 11)",-64.54731226567353,-64.9449052472739,-502.5,-62.647805559673
"(5, 13)","(2, 5)",-101.51048688507062,-97.04292761336868,-510.5,-97.04292761336868
"(5, 13)","(1, 3)",-105.20360952342921,-96.54218893344397,-513.5,-96.54218893344397
"(4, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 2)","(2, 8)",-55.166965104825124,-52.60490103171006,-58.39188849376653,-56.540829241044584
"(1, 2)","(2, 8)",-56.24426841300006,-55.58791643258945,-54.09050879690234,-60.7604171246355
"(0, 1)","(2, 8)",-58.6149004238767,-58.787979841418945,-55.88897400058359,-51.80835964616648
"(1, 1)","(2, 8)",-57.88067153387357,-54.03914313233435,-50.995996533098435,-51.42721021633001
"(0, 0)","(2, 8)",-53.32948315872187,-45.364365368099996,-44.552244380625,-49.66799028184844
"(1, 0)","(2, 8)",-44.521306880625005,-49.0505091952625,-50.366734094348445,-52.29107967416105
"(5, 13)","(4, 7)",-81.90236661211324,-81.72807031987386,-506.5,-81.72807031987386
"(4, 11)","(4, 12)",0.0,0.0,0.0,0.0
"(5, 13)","(2, 4)",-120.62280496803632,-117.33568688214747,-511.5,-117.33568688214747
"(1, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(5, 11)","(1, 8)",-83.14312942249899,-78.22379125476498,-80.53412800058469,-508.5
"(2, 12)","(1, 8)",0.0,0.0,0.0,0.0
"(2, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(3, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(4, 2)","(3, 8)",-69.11933482908412,-73.82557829675096,-70.83022263096268,-506.5
"(4, 0)","(3, 8)",-70.83350334568024,-71.99414042718605,-70.5766746279045,-74.58879309023976
"(5, 13)","(3, 7)",-83.01669308210194,-85.83267229849115,-507.5,-85.83267229849115
"(5, 13)","(2, 8)",-87.2090702300172,-85.83267229849115,-507.5,-85.83267229849115
"(4, 13)","(3, 11)",-64.74739315157919,-65.33583232520155,-503.0,-62.62572043636714
"(3, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 11)",-57.12686077147241,-503.0,-58.82479031100503,-56.82996056063823
"(0, 12)","(4, 11)",-57.944824945337686,-55.765497525512316,-57.85187629227468,-56.16432964371618
"(5, 2)","(3, 8)",-71.01931808265037,-73.33480430134216,-74.42222712750353,-507.0
"(5, 1)","(3, 8)",-68.71888008220148,-70.5766746279045,-75.23799668136571,-68.72394831654304
"(5, 0)","(3, 8)",-74.37977539663267,-74.98771679214852,-74.98771679214852,-69.69860115101989
"(5, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(2, 3)","(1, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(2, 2)","(2, 8)",-54.173453054114184,-54.717095403914236,-57.66364071493825,-506.5
"(2, 1)","(2, 8)",-53.31195396690141,-57.13632553546576,-54.068008404122004,-54.99325440175202
"(2, 0)","(2, 8)",-51.82089025345313,-49.57770657578125,-47.403985029975004,-54.08646540507503
"(3, 2)","(2, 8)",-55.66177256218408,-48.66750750684844,-53.34030540447819,-507.0
"(3, 1)","(2, 8)",-53.414375812018875,-51.264662769672555,-56.17113618722266,-51.40302973355156
"(3, 0)","(2, 8)",-49.69224442403437,-54.209058065128126,-50.366734094348445,-50.37195995419219
"(0, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 11)",-63.241788570890115,-59.00996220521266,-59.10615895507624,-64.59968940955429
"(5, 5)","(3, 11)",-58.416464037855356,-58.667843441073735,-57.622036860650795,-61.5231602704345
"(4, 5)","(3, 11)",-56.934905966326085,-59.18750518736404,-57.65917474377402,-58.654787126611794
"(3, 5)","(3, 11)",-52.96601375327319,-55.446359881508165,-52.135310762486206,-504.5
"(2, 5)","(3, 11)",-52.508056161011766,-48.57230657333957,-48.77574805976576,-505.0
"(1, 5)","(3, 11)",-48.03314514976885,-51.41013710374092,-46.920113864329565,-505.5
"(0, 5)","(3, 11)",-44.82315914767041,-45.33117165552804,-45.417902599195315,-506.0
"(5, 4)","(3, 11)",-56.30777583720628,-57.3435481351724,-507.0,-57.69471090364584
"(4, 4)","(3, 11)",-52.53210506455074,-56.5292724905626,-506.5,-57.358752049824915
"(3, 4)","(3, 11)",-50.08167753599216,-49.73555706855866,-506.0,-51.093151210563605
"(2, 4)","(3, 11)",-46.23851483159193,-44.624448549433325,-506.5,-48.06674720281209
"(1, 4)","(3, 11)",-40.85756275120664,-40.995653111543135,-41.19482909638593,-47.53689560664376
"(0, 4)","(3, 11)",-41.47848690122812,-40.52940595949531,-41.021513653125,-42.166738520590755
"(5, 3)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(2, 7)",-83.11277820818778,-85.70114744076733,-80.19935598616027,-83.11277820818778
"(1, 13)","(2, 7)",-82.28264212415621,-84.90996361503582,-86.75670403624366,-85.83267229849115
"(2, 13)","(2, 7)",-81.48797540071924,-84.61979629688045,-507.0,-80.46813027983545
"(3, 13)","(2, 7)",-80.60414235775113,-82.34697761695008,-507.5,-78.22379125476498
"(3, 12)","(1, 11)",0.0,0.0,0.0,0.0
"(3, 8)","(4, 11)",-51.77798438117966,-49.4853011426673,-49.650525340257744,-51.424495027955686
"(2, 8)","(4, 11)",-49.85620386805009,-50.032461182472176,-51.45120384432206,-503.5
"(1, 8)","(4, 11)",-49.882227529163096,-52.333644196670086,-48.26405063775761,-504.0
"(0, 8)","(4, 11)",-48.88986953422811,-49.07322369841884,-49.37797226036555,-756.75
"(4, 8)","(4, 11)",-48.58006159807288,-47.481918369557974,-46.94721432477796,-502.5
"(3, 7)","(4, 11)",-48.38150335456322,-49.16242766269463,-504.5,-50.41281401548234
"(2, 7)","(4, 11)",-50.70339121000427,-50.97164246481602,-757.5,-49.50725350649712
"(1, 7)","(4, 11)",-48.39586681729584,-51.371874025073126,-505.5,-50.57017201404133
"(0, 7)","(4, 11)",-48.52146380668434,-50.624217482986765,-506.0,-48.124197302096995
"(4, 7)","(4, 11)",-48.88922219464737,-45.352588905933594,-46.890763690987654,-45.85162195120242
"(3, 6)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(4, 3)","(3, 11)",0.0,0.0,0.0,0.0
"(4, 2)","(2, 7)",-57.8134483825889,-53.47117088081953,-57.11177429357037,-507.5
"(4, 1)","(2, 7)",-59.051468857272134,-55.66705225977129,-56.13487727258424,-56.19043634090483
