level_0,level_1,1,2,3,4
"(3, 9)","(3, 11)",-503.5,-503.5,-12.603281249999998,-12.783935476562501
"(2, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 10)","(2, 7)",-32.19678928125,-32.18929211404219,-31.704378856933594,-29.6273741875
"(2, 10)","(2, 7)",-29.941683500000003,-31.230081937500003,-505.5,-33.5780944425
"(1, 10)","(2, 7)",-28.4726115625,-31.52664478125,-506.0,-25.04955
"(0, 10)","(2, 7)",-28.281992812499997,-30.5889574734375,-506.5,-25.91465625
"(4, 10)","(2, 7)",-32.19280414265624,-26.056792875,-506.5,-27.761625
"(3, 11)","(2, 7)",-31.901811066562495,-27.258937500000002,-27.241296875,-507.5
"(2, 11)","(2, 7)",-31.209880910625,-29.4067875,-30.586581000000002,-507.0
"(1, 11)","(2, 7)",-22.5851625,-26.544138875,-29.2997799375,-23.942700000000002
"(0, 11)","(2, 7)",-22.3876875,-22.563325,-29.370466874999998,-25.684575000000002
"(4, 11)","(2, 7)",-31.59922256625,-30.228824000000003,-26.41009375,-508.0
"(5, 11)","(4, 7)",-155.14330662565828,-151.89588476953548,-153.09564911032857,-506.5
"(3, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(5, 10)","(2, 7)",-25.749967937500003,-29.775749062499997,-760.5,-33.7445789128125
"(3, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(3, 11)","(3, 12)",0.0,0.0,0.0,0.0
"(0, 2)","(3, 7)",-123.310201641222,-125.41664347857403,-121.11603872574695,-130.14239612665
"(1, 2)","(3, 7)",-125.13453949146995,-122.58623187483744,-123.08633118974674,-129.36987726644
"(0, 1)","(3, 7)",-125.09295948617029,-121.74530255663073,-120.60232153965822,-126.85771120928945
"(1, 1)","(3, 7)",-121.76308484445289,-118.50703578241226,-121.5685833666215,-125.52189677216198
"(0, 0)","(3, 7)",-121.98578505227115,-116.8729789030125,-121.98578505227115,-124.38941969609209
"(1, 0)","(3, 7)",-122.64341079661875,-115.76109988534432,-115.20879699381162,-123.23587610569302
"(0, 6)","(3, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 6)","(2, 8)",0.0,0.0,0.0,0.0
"(4, 12)","(4, 7)",0.0,0.0,0.0,0.0
"(2, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(1, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 6)","(2, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(1, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(5, 8)","(1, 7)",-31.625930848125,-29.775749062499997,-35.00584663281249,-508.0
"(5, 6)","(1, 7)",-25.619728125,-22.3876875,-23.1675,-25.315611625
"(5, 5)","(1, 7)",-14.715,-15.96,-18.835,-20.875275000000002
"(4, 5)","(1, 7)",-18.44625,-15.96,-20.06375,-24.432269999999995
"(3, 5)","(1, 7)",-9.75,-19.0276875,-7.5,-506.5
"(2, 5)","(1, 7)",-6.0,-7.0,-7.0,-506.0
"(1, 5)","(1, 7)",-6.5,-6.5,0.0,0.0
"(0, 5)","(1, 7)",-6.5,-6.0,0.0,0.0
"(5, 4)","(1, 7)",-19.56875,-16.9575,-509.0,-14.276686625
"(4, 4)","(1, 7)",-16.59,-16.9575,-508.5,-11.46
"(3, 4)","(1, 7)",-10.5,-8.0,-508.0,-7.0
"(2, 4)","(1, 7)",-6.5,-7.5,-507.5,-6.5
"(1, 4)","(1, 7)",-7.0,-7.0,0.0,0.0
"(0, 4)","(1, 7)",-7.0,-6.5,0.0,0.0
"(5, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(4, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(0, 7)","(1, 7)",-32.590239708107816,-39.957955406750315,-506.0,-36.55084560651972
"(0, 6)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 9)","(3, 7)",0.0,0.0,0.0,0.0
"(2, 2)","(3, 7)",-115.25038996695547,-116.2892433246432,-119.12686154857896,-759.75
"(2, 1)","(3, 7)",-118.53222272913887,-117.06297119844723,-113.55893836412861,-111.96066183426592
"(2, 0)","(3, 7)",-120.95160532952629,-112.84599206800306,-115.88964989067537,-113.42180626913547
"(3, 2)","(3, 7)",-115.68798477402265,-117.91455064265408,-118.9743547059559,-506.0
"(3, 1)","(3, 7)",-116.35789402248994,-116.90633327555,-115.3703592286022,-114.19105457189163
"(3, 0)","(3, 7)",-115.04643738560074,-114.38364039928928,-112.14479204894798,-112.88375403460071
"(2, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(2, 12)","(4, 7)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 9)",-21.82304375,-21.8355493125,-17.4375,-22.587044065625
"(5, 5)","(3, 9)",-15.5972678125,-17.910149999999998,-19.4751375,-14.60270625
"(4, 5)","(3, 9)",-12.0975,-17.910149999999998,-13.7175,-17.1760125
"(3, 5)","(3, 9)",-10.725,-12.705,-5.5,-504.5
"(2, 5)","(3, 9)",-6.0,-5.0,-6.0,-505.0
"(1, 5)","(3, 9)",-6.5,-5.5,-6.5,0.0
"(0, 5)","(3, 9)",-6.5,-6.0,0.0,0.0
"(5, 4)","(3, 9)",-15.945,-12.9675,-507.0,-16.833993749999998
"(4, 4)","(3, 9)",-12.594999999999999,-12.9675,-506.5,-9.2125
"(3, 4)","(3, 9)",-9.0,-6.0,-506.0,-7.7225
"(2, 4)","(3, 9)",-6.5,-5.5,-506.5,-5.5
"(1, 4)","(3, 9)",-7.0,-6.0,0.0,-6.0
"(0, 4)","(3, 9)",-7.0,-6.5,0.0,0.0
"(5, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(2, 3)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 6)","(3, 8)",0.0,0.0,0.0,0.0
"(5, 11)","(3, 7)",-140.99494803165106,-139.8776009774577,-139.9001730616119,-507.5
"(2, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(1, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(5, 10)","(3, 11)",-14.9713013221875,-13.8953495625,-504.0,-12.7051089375
"(4, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(5, 12)","(4, 7)",0.0,0.0,0.0,0.0
"(1, 3)","(3, 8)",-21.8926875,-506.5,-25.712062500000002,-29.854387831540624
"(0, 3)","(3, 8)",-22.3876875,-27.991826906249997,-25.192050000000002,-25.063774187499998
"(4, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 11)","(2, 8)",-27.9224482228125,-27.790699125,-32.8640800353125,-507.5
"(2, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(2, 6)","(2, 7)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(0, 10)","(3, 7)",-139.8776009774577,-140.45326163581984,-506.5,-143.0683505353407
"(4, 1)","(3, 7)",-114.06189025457607,-116.46235679442569,-115.52383633815886,-118.68570034614343
"(4, 0)","(3, 7)",-115.49536773277612,-114.70858947355549,-115.88964989067537,-117.0090708684295
"(4, 2)","(3, 7)",-118.85633125350768,-117.37611288104533,-117.54931034958685,-506.5
"(4, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(0, 9)","(3, 8)",0.0,0.0,0.0,0.0
"(3, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 6)","(3, 9)",0.0,0.0,0.0,0.0
"(2, 11)","(3, 11)",-9.09,-8.4472625,-9.719632687499999,-503.0
"(1, 11)","(3, 11)",-7.8575,-9.83057475,-8.8325625,-8.105
"(0, 11)","(3, 11)",-6.9825,-6.2325,-7.7325,-9.598749999999999
"(3, 11)","(4, 11)",-6.82375,-5.9700500000000005,-6.6675,-502.5
"(2, 11)","(4, 11)",-4.5,-5.6556750000000005,-5.7375,-503.0
"(1, 11)","(4, 11)",-3.5,-2.5,-3.5,0.0
"(0, 11)","(4, 11)",-3.5,-3.0,0.0,0.0
"(3, 10)","(4, 11)",-4.5,-3.5,-3.0,-3.85625
"(2, 10)","(4, 11)",-3.5,-5.234999999999999,-503.5,-3.985
"(1, 10)","(4, 11)",-4.0,-3.0,-504.0,0.0
"(0, 10)","(4, 11)",-4.0,-3.5,0.0,0.0
"(4, 10)","(4, 11)",-2.5,-2.5,-502.5,-501.5
"(3, 9)","(4, 11)",-503.5,0.0,0.0,0.0
"(2, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 8)","(3, 10)",-10.321349999999999,-13.4326125,-12.33875,-504.0
"(5, 7)","(3, 10)",-10.4625,-9.975,-12.1,-11.1938625
"(4, 6)","(3, 10)",-504.5,-11.219999999999999,-8.25,-13.02283931484375
"(4, 11)","(3, 11)",-10.63265625,-11.848424625,-14.31823845984375,-503.0
"(3, 11)","(2, 11)",-7.8575,-6.125,-7.609999999999999,-503.5
"(2, 11)","(1, 11)",-6.9825,-6.0,-4.0,-504.0
"(3, 11)","(1, 11)",-3.5,-4.5,-4.5,0.0
"(2, 10)","(1, 11)",-3.5,-4.5,-504.5,0.0
"(1, 10)","(1, 11)",-4.0,-4.0,0.0,0.0
"(0, 10)","(1, 11)",-4.0,-3.5,0.0,0.0
"(3, 10)","(1, 11)",-4.0,-5.0,-5.0,0.0
"(2, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 8)",-22.26582690625,-506.0,-27.069541302187496,-23.7192375
"(0, 12)","(2, 8)",-20.895175000000002,-24.57549375,-24.067499187499998,-25.11399375
"(3, 8)","(3, 11)",-9.7275,-7.0,-9.2275,-10.871268750000002
"(2, 8)","(3, 11)",-6.75,-8.715,-4.5,-503.5
"(1, 8)","(3, 11)",-5.0,-4.0,-5.0,0.0
"(0, 8)","(3, 11)",-5.0,-4.5,0.0,0.0
"(4, 8)","(3, 11)",-3.5,-4.5,-4.5,-503.5
"(3, 7)","(3, 11)",-6.75,-4.5,-504.5,-6.27138125
"(2, 7)","(3, 11)",-5.0,-4.0,-505.0,-5.7325
"(1, 7)","(3, 11)",-5.5,-4.5,-505.5,0.0
"(0, 7)","(3, 11)",-5.5,-5.0,0.0,0.0
"(4, 7)","(3, 11)",-4.0,-5.0,-5.0,0.0
"(3, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 7)",0.0,0.0,0.0,0.0
"(4, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(2, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(0, 9)","(2, 8)",0.0,0.0,0.0,0.0
"(1, 12)","(4, 7)",-141.57967362707294,-760.5,-138.60331607438297,-140.26294533109578
"(0, 12)","(4, 7)",-138.0401823798508,-142.94105554384953,-141.37456823290876,-142.29512379193494
"(1, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 2)","(3, 8)",-23.880200000000002,-22.6351875,-20.815,-27.416355374999995
"(1, 2)","(3, 8)",-23.75645,-18.44625,-20.06375,-17.783925
"(0, 1)","(3, 8)",-16.9575,-15.7125,-17.7075,-21.2349365625
"(1, 1)","(3, 8)",-16.9575,-18.817500000000003,-16.71,-16.447499999999998
"(0, 0)","(3, 8)",-9.0,-16.71,-9.0,-20.5276875
"(1, 0)","(3, 8)",-17.7075,-15.7125,-16.9575,-19.283925
"(5, 2)","(3, 7)",-119.16012081824039,-115.6033140386456,-113.06053403346607,-507.0
"(5, 1)","(3, 7)",-117.02071426697601,-115.88964989067537,-113.28187441974248,-114.25292762448484
"(5, 0)","(3, 7)",-115.16090710174741,-115.20879699381162,-115.20879699381162,-113.44342275603077
"(0, 9)","(3, 9)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 11)","(3, 11)",-12.017228124999999,-11.910299624999999,-12.7797119375,-503.5
"(5, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 7)",-19.13125,-19.2075,-24.3115209375,-21.531425
"(2, 10)","(1, 7)",-9.75,-18.18,-506.5,-14.715
"(1, 10)","(1, 7)",-7.0,-7.0,-506.0,-7.0
"(0, 10)","(1, 7)",-7.0,-6.5,0.0,0.0
"(4, 10)","(1, 7)",-17.31375,-12.75,-507.5,-8.5
"(3, 11)","(1, 7)",-11.25,-8.5,-10.965,-508.5
"(2, 11)","(1, 7)",-10.5,-8.0,-10.2175,-508.0
"(1, 11)","(1, 7)",-7.5,-7.5,-6.5,-7.5
"(0, 11)","(1, 7)",-7.5,-7.0,0.0,0.0
"(4, 11)","(1, 7)",-8.0,-9.0,-11.7125,0.0
"(4, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(2, 3)","(2, 8)",0.0,0.0,0.0,0.0
"(0, 13)","(4, 7)",-138.86200379757935,-139.65442666419193,-137.62474025557702,-138.86200379757935
"(1, 13)","(4, 7)",-142.4145532966075,-131.92557289749053,-135.57392446459,-138.0401823798508
"(2, 13)","(4, 7)",-132.18709464209027,-124.66732948165395,-507.0,-122.52529746845238
"(3, 13)","(4, 7)",-121.52659879078465,-115.26470904595932,-506.5,-120.78515958236949
"(2, 2)","(3, 8)",-18.9064125,-16.572499999999998,-14.715,-506.5
"(2, 1)","(3, 8)",-16.2075,-15.9625,-15.7125,-17.041425
"(2, 0)","(3, 8)",-16.9575,-14.715,-15.96,-16.447499999999998
"(3, 2)","(3, 8)",-14.2125,-10.5,-10.2175,-506.0
"(3, 1)","(3, 8)",-15.21,-14.715,-14.9625,-9.75
"(3, 0)","(3, 8)",-15.96,-8.0,-14.9625,-14.2125
"(1, 3)","(2, 7)",-29.3444803125,-506.5,-22.106250000000003,-30.082494781250002
"(0, 3)","(2, 7)",-29.406355312499997,-27.957217125,-30.89945,-33.17105797388906
"(2, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 8)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 7)",0.0,0.0,0.0,0.0
"(4, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 7)",-137.0160227676364,-507.0,-140.6211728172354,-138.50277698063624
"(0, 12)","(3, 7)",-138.0401823798508,-139.76678945185094,-138.0266879443709,-140.3365198711229
"(0, 6)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 12)","(3, 7)",0.0,0.0,0.0,0.0
"(4, 13)","(4, 7)",-120.18085802459478,-113.88276052073034,-506.0,-118.18644419781342
"(5, 11)","(2, 7)",-32.840573582812496,-31.760799000000002,-30.884858437499997,-508.5
"(2, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(0, 13)","(3, 7)",-138.86200379757935,-142.15211871700143,-137.4400312654761,-138.86200379757935
"(1, 13)","(3, 7)",-139.60277507209008,-142.7189256130388,-136.41168086350547,-138.0401823798508
"(5, 13)","(4, 7)",-115.95025932050822,-107.89642643606928,-506.5,-107.89642643606928
"(5, 10)","(1, 7)",-8.0,-8.5,-508.0,0.0
"(3, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(2, 13)","(3, 7)",-141.46080661067668,-140.2910928181136,-507.0,-136.26560762620457
"(0, 2)","(2, 7)",-23.880200000000002,-22.6351875,-23.3625,-27.601980374999997
"(1, 2)","(2, 7)",-23.75645,-15.9625,-15.7125,-17.783925
"(0, 1)","(2, 7)",-16.71,-15.7125,-17.7075,-21.418705312500002
"(1, 1)","(2, 7)",-8.5,-14.715,-8.5,-7.5
"(0, 0)","(2, 7)",-9.0,-16.71,-9.0,-8.5
"(1, 0)","(2, 7)",-9.0,-15.7125,-8.5,-8.0
"(3, 13)","(3, 7)",-137.44024994512776,-138.24675162962092,-506.5,-133.54532761553537
"(1, 12)","(2, 7)",-22.29125,-507.0,-19.8258,-22.476875
"(0, 12)","(2, 7)",-23.880200000000002,-19.346531249999998,-27.487517812500002,-20.814999999999998
"(4, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(2, 2)","(2, 7)",-15.21,-11.25,-7.5,-506.5
"(2, 1)","(2, 7)",-15.7125,-8.0,-8.0,-14.2125
"(2, 0)","(2, 7)",-8.5,-8.5,-8.0,-15.21
"(3, 2)","(2, 7)",-7.0,-8.0,-8.0,-507.0
"(3, 1)","(2, 7)",-7.5,-8.5,-8.5,-7.5
"(3, 0)","(2, 7)",-8.0,-9.0,-8.5,-8.0
"(2, 3)","(1, 7)",0.0,0.0,0.0,0.0
"(3, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 7)",0.0,0.0,0.0,0.0
"(4, 13)","(3, 7)",-134.2848556940459,-130.70320339540947,-507.0,-132.3783895797752
"(4, 2)","(2, 7)",-7.5,0.0,0.0,0.0
"(4, 1)","(2, 7)",-8.0,0.0,0.0,0.0
"(4, 0)","(2, 7)",-8.5,0.0,0.0,0.0
"(5, 13)","(3, 7)",-131.22986393512406,-130.69365063301586,-507.5,-130.69365063301586
"(0, 13)","(2, 7)",-16.9575,-19.56875,-19.283925,-16.9575
"(1, 13)","(2, 7)",-16.9575,-22.8104865,-21.130200000000002,-15.96
"(2, 13)","(2, 7)",-17.6727,-12.0,-507.0,-14.9625
"(3, 13)","(2, 7)",-7.5,-8.5,-507.5,0.0
"(5, 11)","(1, 7)",-8.5,0.0,0.0,0.0
"(4, 13)","(2, 7)",-8.0,0.0,0.0,0.0
"(2, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 12)","(1, 7)",-8.0,-508.0,0.0,0.0
"(0, 12)","(1, 7)",-8.0,-7.5,0.0,0.0
"(3, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 11)","(2, 11)",-3.0,-4.0,-4.0,-504.0
"(3, 10)","(2, 11)",-4.5,-4.0,-4.0,-5.59875
"(2, 10)","(2, 11)",-3.5,-3.5,-503.5,0.0
"(1, 10)","(2, 11)",-4.0,-3.0,0.0,0.0
"(0, 10)","(2, 11)",-4.0,-3.5,0.0,0.0
"(4, 10)","(2, 11)",-3.5,-4.5,-504.5,0.0
"(3, 9)","(2, 11)",-503.5,0.0,0.0,0.0
"(2, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 6)","(3, 10)",-11.4725,-8.25,-9.0,-9.08375
"(5, 5)","(3, 10)",-5.5,-6.0,-6.5,-9.2125
"(4, 5)","(3, 10)",-5.0,-6.0,-6.0,-9.0651875
"(3, 5)","(3, 10)",-5.5,-5.5,0.0,0.0
"(2, 5)","(3, 10)",-6.0,-5.0,0.0,0.0
"(1, 5)","(3, 10)",-6.5,-5.5,0.0,0.0
"(0, 5)","(3, 10)",-6.5,-6.0,0.0,0.0
"(5, 4)","(3, 10)",-6.0,-6.5,-507.0,0.0
"(4, 4)","(3, 10)",-5.5,-6.5,-506.5,0.0
"(3, 4)","(3, 10)",-6.0,-6.0,0.0,0.0
"(2, 4)","(3, 10)",-6.5,-5.5,0.0,0.0
"(1, 4)","(3, 10)",-7.0,-6.0,0.0,0.0
"(0, 4)","(3, 10)",-7.0,-6.5,0.0,0.0
"(5, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(0, 13)","(2, 8)",-22.3876875,-23.2861125,-23.9011305625,-22.3876875
"(1, 13)","(2, 8)",-22.3876875,-19.52375,-18.395175000000002,-20.895175000000002
"(2, 13)","(2, 8)",-15.432675,-16.59,-506.0,-12.9675
"(5, 8)","(3, 11)",-4.0,0.0,0.0,0.0
"(5, 7)","(3, 11)",-4.5,0.0,0.0,0.0
"(4, 6)","(3, 11)",-504.5,0.0,0.0,0.0
"(1, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(1, 12)","(3, 11)",-7.98,-503.0,-9.426530812500001,-7.98
"(0, 12)","(3, 11)",-7.98,-8.831449625,-8.962499999999999,-6.75
"(5, 12)","(3, 11)",0.0,0.0,0.0,0.0
"(4, 1)","(3, 8)",-14.2125,-8.0,-8.0,-7.0
"(4, 0)","(3, 8)",-7.5,-8.5,-8.0,-7.5
"(4, 2)","(3, 8)",-6.5,-7.5,-7.5,-506.5
"(1, 3)","(2, 8)",-7.5,-506.5,0.0,0.0
"(0, 3)","(2, 8)",-7.5,-7.0,-8.0,-7.0
"(3, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(3, 13)","(2, 8)",-15.813749999999999,-11.25,-506.5,-13.965
"(2, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(2, 12)","(1, 11)",0.0,0.0,0.0,0.0
"(5, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(0, 9)","(3, 11)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 8)",-7.0,-8.0,-507.0,0.0
"(5, 11)","(2, 11)",-3.5,0.0,0.0,0.0
"(5, 10)","(2, 11)",-4.0,0.0,0.0,0.0
"(4, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(4, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 10)","(4, 11)",-2.0,0.0,0.0,0.0
"(4, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(0, 6)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 11)","(1, 11)",-4.0,0.0,0.0,0.0
"(4, 10)","(1, 11)",-4.5,0.0,0.0,0.0
"(3, 9)","(1, 11)",-504.5,0.0,0.0,0.0
"(2, 3)","(3, 9)",0.0,0.0,0.0,0.0
"(1, 9)","(4, 11)",0.0,0.0,0.0,0.0
"(4, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(0, 2)","(2, 8)",-8.0,-7.5,-8.5,-7.5
"(1, 2)","(2, 8)",-8.0,0.0,0.0,0.0
"(0, 1)","(2, 8)",-8.5,-8.0,-9.0,-8.0
"(1, 1)","(2, 8)",-8.5,0.0,0.0,0.0
"(0, 0)","(2, 8)",-9.0,-8.5,-9.0,-8.5
"(1, 0)","(2, 8)",-9.0,0.0,0.0,0.0
"(0, 9)","(3, 10)",0.0,0.0,0.0,0.0
"(5, 2)","(3, 8)",-7.0,0.0,0.0,0.0
"(5, 1)","(3, 8)",-7.5,0.0,0.0,0.0
"(5, 0)","(3, 8)",-8.0,0.0,0.0,0.0
"(0, 13)","(3, 11)",-8.9775,-6.0,-9.333825000000001,-8.9775
"(1, 13)","(3, 11)",-8.9775,-5.25,-5.48,-7.98
"(2, 13)","(3, 11)",-4.0,-3.0,-503.0,0.0
"(3, 13)","(3, 11)",-3.5,0.0,0.0,0.0
"(5, 13)","(2, 8)",-7.5,0.0,0.0,0.0
"(4, 11)","(4, 12)",0.0,0.0,0.0,0.0
"(1, 6)","(3, 11)",0.0,0.0,0.0,0.0
